Category,City,Country,Customer ID,Customer Name,Market,Order Date,Order ID,Order Priority,Product ID,Product Name,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Year (OrderDate),Discount,Number of Records,Profit,Quantity,Sales,Shipping Cost
Office Supplies,Manila,Philippines,RB-196451,Robert Barroso,APAC,5/22/2015,ID-2014-69058,Medium,OFF-AR-10001862,"Boston Pens, Water Color",Southeast Asia,23136,Corporate,5/27/2015,Second Class,National Capital,Art,2015,0.45,1,1.32,4,38.28,3.38
Technology,Manila,Philippines,RB-196451,Robert Barroso,APAC,5/22/2015,ID-2014-69058,Medium,TEC-AC-10004306,"Belkin Keyboard, Bluetooth",Southeast Asia,23135,Corporate,5/27/2015,Second Class,National Capital,Accessories,2015,0.45,1,-134.304,4,184.536,13.87
Office Supplies,Manila,Philippines,BP-110951,Bart Pistole,APAC,5/26/2015,ID-2014-15480,Medium,OFF-BI-10001293,"Acco 3-Hole Punch, Clear",Southeast Asia,25676,Corporate,5/30/2015,Second Class,National Capital,Binders,2015,0.15,1,-8.334,2,50.286,4.69
Office Supplies,Manila,Philippines,BP-110951,Bart Pistole,APAC,5/26/2015,ID-2014-15480,Medium,OFF-PA-10004337,"Eaton Computer Printout Paper, Premium",Southeast Asia,25677,Corporate,5/30/2015,Second Class,National Capital,Paper,2015,0.45,1,2.01,4,58.41,4.49
Office Supplies,Caloocan,Philippines,MA-175601,Matt Abelman,APAC,5/28/2015,ID-2014-34303,Medium,OFF-SU-10000866,"Elite Trimmer, Serrated",Southeast Asia,29437,Home Office,6/4/2015,Standard Class,National Capital,Supplies,2015,0.45,1,-25.353,2,42.207,2.24
Office Supplies,Caloocan,Philippines,MA-175601,Matt Abelman,APAC,5/28/2015,ID-2014-34303,Medium,OFF-SU-10000207,"Kleencut Box Cutter, High Speed",Southeast Asia,29438,Home Office,6/4/2015,Standard Class,National Capital,Supplies,2015,0.45,1,-58.26,8,152.46,7.26
Office Supplies,Caloocan,Philippines,MA-175601,Matt Abelman,APAC,5/28/2015,ID-2014-34303,Medium,OFF-SU-10004461,"Stiletto Box Cutter, High Speed",Southeast Asia,29435,Home Office,6/4/2015,Standard Class,National Capital,Supplies,2015,0.45,1,-15.153,2,39.567,1.95
Technology,Caloocan,Philippines,MA-175601,Matt Abelman,APAC,5/28/2015,ID-2014-34303,Medium,TEC-PH-10004544,"Motorola Speaker Phone, with Caller ID",Southeast Asia,29436,Home Office,6/4/2015,Standard Class,National Capital,Phones,2015,0.25,1,5.19,2,194.67,14.99
Office Supplies,Manila,Philippines,MH-176201,Matt Hagelstein,APAC,5/30/2015,ID-2014-35836,Medium,OFF-BI-10001867,"Acco Binder Covers, Recycled",Southeast Asia,26606,Corporate,6/4/2015,Standard Class,National Capital,Binders,2015,0.15,1,2.298,1,11.628,1.38
Technology,Manila,Philippines,MH-176201,Matt Hagelstein,APAC,5/30/2015,ID-2014-35836,Medium,TEC-MA-10003631,"Okidata Card Printer, Wireless",Southeast Asia,26605,Corporate,6/4/2015,Standard Class,National Capital,Machines,2015,0.25,1,-184.6875,5,659.3625,77.66
Office Supplies,Manila,Philippines,JB-160001,Joy Bell-,APAC,5/31/2015,ID-2014-38069,Medium,OFF-AR-10000851,"Sanford Sketch Pad, Blue",Southeast Asia,24207,Consumer,6/5/2015,Standard Class,National Capital,Art,2015,0.45,1,-62.856,6,150.084,12.73
Technology,Manila,Philippines,JB-160001,Joy Bell-,APAC,5/31/2015,ID-2014-38069,Medium,TEC-CO-10000660,"Brother Fax and Copier, Laser",Southeast Asia,24206,Consumer,6/5/2015,Standard Class,National Capital,Copiers,2015,0.35,1,-61.323,2,248.937,17.47
Technology,Manila,Philippines,JB-160001,Joy Bell-,APAC,5/31/2015,ID-2014-38069,Medium,TEC-PH-10002152,"Apple Headset, Cordless",Southeast Asia,24208,Consumer,6/5/2015,Standard Class,National Capital,Phones,2015,0.25,1,27.315,6,342.495,22.46
Furniture,Las Pinas,Philippines,JF-154151,Jennifer Ferguson,APAC,6/9/2015,IN-2014-42437,High,FUR-FU-10003012,"Rubbermaid Stacking Tray, Durable",Southeast Asia,22967,Consumer,6/13/2015,Standard Class,National Capital,Furnishings,2015,0.25,1,5.01,2,37.71,3.9
Office Supplies,Las Pinas,Philippines,JF-154151,Jennifer Ferguson,APAC,6/9/2015,IN-2014-42437,High,OFF-AP-10001931,"Cuisinart Stove, Red",Southeast Asia,22968,Consumer,6/13/2015,Standard Class,National Capital,Appliances,2015,0.15,1,134.5665,1,457.5465,35
Office Supplies,Las Pinas,Philippines,JF-154151,Jennifer Ferguson,APAC,6/9/2015,IN-2014-42437,High,OFF-EN-10004938,"Ames Business Envelopes, Set of 50",Southeast Asia,22969,Consumer,6/13/2015,Standard Class,National Capital,Envelopes,2015,0.45,1,-3.366,6,59.994,8.62
Office Supplies,Marikina,Philippines,SC-203801,Shahid Collister,APAC,6/10/2015,ID-2014-31363,High,OFF-AP-10001824,"Breville Stove, Silver",Southeast Asia,28875,Consumer,6/11/2015,First Class,National Capital,Appliances,2015,0.15,1,-84.3705,3,1433.8395,424.81
Furniture,Manila,Philippines,SS-201401,Saphhira Shifley,APAC,6/11/2015,IN-2014-20408,Medium,FUR-CH-10003965,"Hon Rocking Chair, Red",Southeast Asia,27797,Corporate,6/15/2015,Standard Class,National Capital,Chairs,2015,0.25,1,127.995,7,685.755,39.6
Technology,Valencia,Philippines,PO-188651,Patrick O'Donnell,APAC,6/13/2015,ID-2014-39084,Medium,TEC-CO-10000666,"Hewlett Copy Machine, Laser",Southeast Asia,20311,Consumer,6/17/2015,Standard Class,Northern Mindanao,Copiers,2015,0.35,1,-63.234,4,684.606,65.01
Furniture,Caloocan,Philippines,RE-194051,Ricardo Emerson,APAC,6/14/2015,ID-2014-39525,High,FUR-CH-10004600,"Harbour Creations Chairmat, Red",Southeast Asia,27473,Consumer,6/19/2015,Standard Class,National Capital,Chairs,2015,0.25,1,31.68,2,108,10.16
Office Supplies,Caloocan,Philippines,RE-194051,Ricardo Emerson,APAC,6/14/2015,ID-2014-39525,High,OFF-BI-10002424,"Avery Binder, Economy",Southeast Asia,27474,Consumer,6/19/2015,Standard Class,National Capital,Binders,2015,0.15,1,3.345,1,10.965,1.79
Office Supplies,Caloocan,Philippines,RE-194051,Ricardo Emerson,APAC,6/14/2015,ID-2014-39525,High,OFF-EN-10002425,"Ames Peel and Seal, Set of 50",Southeast Asia,27472,Consumer,6/19/2015,Standard Class,National Capital,Envelopes,2015,0.45,1,-7.8705,1,10.2795,1.29
Office Supplies,Caloocan,Philippines,RE-194051,Ricardo Emerson,APAC,6/14/2015,ID-2014-39525,High,OFF-LA-10003132,"Hon File Folder Labels, Adjustable",Southeast Asia,27475,Consumer,6/19/2015,Standard Class,National Capital,Labels,2015,0.45,1,-4.452,4,14.388,0.53
Technology,Caloocan,Philippines,RE-194051,Ricardo Emerson,APAC,6/14/2015,ID-2014-39525,High,TEC-PH-10002806,"Apple Audio Dock, VoIP",Southeast Asia,27471,Consumer,6/19/2015,Standard Class,National Capital,Phones,2015,0.25,1,-3.345,1,125.235,7.71
Office Supplies,Manila,Philippines,SC-207701,Stewart Carmichael,APAC,6/18/2015,IN-2014-34534,High,OFF-BI-10000089,"Wilson Jones 3-Hole Punch, Recycled",Southeast Asia,29703,Corporate,6/20/2015,Second Class,National Capital,Binders,2015,0.15,1,19.275,2,48.195,8.98
Office Supplies,Manila,Philippines,DM-130151,Darrin Martin,APAC,6/19/2015,ID-2014-57501,Medium,OFF-BI-10001324,"Ibico Hole Reinforcements, Clear",Southeast Asia,21284,Consumer,6/22/2015,First Class,National Capital,Binders,2015,0.15,1,-1.3875,5,27.4125,6.97
Office Supplies,Manila,Philippines,DM-130151,Darrin Martin,APAC,6/19/2015,ID-2014-57501,Medium,OFF-ST-10000103,"Smead Lockers, Industrial",Southeast Asia,21283,Consumer,6/22/2015,First Class,National Capital,Storage,2015,0.45,1,-493.32,8,875.16,20.42
Office Supplies,Marikina,Philippines,SO-203351,Sean O'Donnell,APAC,6/24/2015,IN-2014-63178,Medium,OFF-AP-10002882,"KitchenAid Coffee Grinder, Silver",Southeast Asia,20299,Consumer,6/30/2015,Standard Class,National Capital,Appliances,2015,0.15,1,37.014,2,121.074,12.35
Office Supplies,Manila,Philippines,SS-201401,Saphhira Shifley,APAC,6/24/2015,IN-2014-23159,Medium,OFF-BI-10000168,"Cardinal Hole Reinforcements, Recycled",Southeast Asia,29102,Corporate,6/29/2015,Standard Class,National Capital,Binders,2015,0.15,1,1.11,2,9.69,0.57
Office Supplies,Manila,Philippines,RP-193901,Resi Pölking,APAC,7/7/2015,IN-2014-60413,Medium,OFF-EN-10002425,"Ames Peel and Seal, Set of 50",Southeast Asia,22637,Consumer,7/11/2015,Standard Class,National Capital,Envelopes,2015,0.45,1,-23.6115,3,30.8385,1.5
Office Supplies,Manila,Philippines,RP-193901,Resi Pölking,APAC,7/7/2015,IN-2014-60413,Medium,OFF-EN-10003508,"GlobeWeis Peel and Seal, with clear poly window",Southeast Asia,22636,Consumer,7/11/2015,Standard Class,National Capital,Envelopes,2015,0.45,1,1.4445,3,41.1345,1.3
Office Supplies,Manila,Philippines,RP-193901,Resi Pölking,APAC,7/7/2015,IN-2014-60413,Medium,OFF-FA-10002597,"OIC Clamps, 12 Pack",Southeast Asia,22640,Consumer,7/11/2015,Standard Class,National Capital,Fasteners,2015,0.45,1,-24.84,3,31.68,3.21
Technology,Manila,Philippines,RP-193901,Resi Pölking,APAC,7/7/2015,IN-2014-60413,Medium,TEC-MA-10002468,"Panasonic Inkjet, White",Southeast Asia,22638,Consumer,7/11/2015,Standard Class,National Capital,Machines,2015,0.25,1,-201.825,5,1164.375,81.03
Technology,Manila,Philippines,RP-193901,Resi Pölking,APAC,7/7/2015,IN-2014-60413,Medium,TEC-MA-10002898,"StarTech Printer, Durable",Southeast Asia,22641,Consumer,7/11/2015,Standard Class,National Capital,Machines,2015,0.25,1,-7.7175,3,576.6525,32.34
Technology,Manila,Philippines,RP-193901,Resi Pölking,APAC,7/7/2015,IN-2014-60413,Medium,TEC-PH-10003481,"Apple Office Telephone, Full Size",Southeast Asia,22639,Consumer,7/11/2015,Standard Class,National Capital,Phones,2015,0.25,1,-53.9325,9,449.3475,14.39
Technology,Marikina,Philippines,PT-190901,Pete Takahito,APAC,7/9/2015,ID-2014-33680,Critical,TEC-AC-10004773,"Memorex Flash Drive, Bluetooth",Southeast Asia,26274,Consumer,7/12/2015,Second Class,National Capital,Accessories,2015,0.45,1,-10.62,2,32.34,6.48
Technology,Bacolod City,Philippines,JS-156851,Jim Sink,APAC,7/10/2015,ID-2014-43333,Medium,TEC-AC-10003895,"Enermax Mouse, Bluetooth",Southeast Asia,23933,Corporate,7/15/2015,Standard Class,Western Visayas,Accessories,2015,0.45,1,-3.0135,7,155.1165,8.96
Office Supplies,Makati,Philippines,MN-179351,Michael Nguyen,APAC,7/16/2015,ID-2014-77927,High,OFF-EN-10000657,"Jiffy Peel and Seal, with clear poly window",Southeast Asia,23465,Consumer,7/18/2015,Second Class,National Capital,Envelopes,2015,0.45,1,-14.1375,5,64.7625,11.59
Office Supplies,Makati,Philippines,MN-179351,Michael Nguyen,APAC,7/16/2015,ID-2014-77927,High,OFF-PA-10003455,"Green Bar Memo Slips, Recycled",Southeast Asia,23464,Consumer,7/18/2015,Second Class,National Capital,Paper,2015,0.45,1,-4.434,2,18.546,3.25
Office Supplies,Cainta,Philippines,DK-131501,David Kendrick,APAC,7/17/2015,ID-2014-27653,Critical,OFF-AP-10001905,"KitchenAid Toaster, White",Southeast Asia,21444,Corporate,7/19/2015,Second Class,Calabarzon,Appliances,2015,0.15,1,3.282,2,141.882,17.64
Office Supplies,Marikina,Philippines,JW-159551,Joni Wasserman,APAC,7/17/2015,ID-2014-43403,Medium,OFF-LA-10002020,"Novimex Color Coded Labels, 5000 Label Set",Southeast Asia,20649,Consumer,7/22/2015,Standard Class,National Capital,Labels,2015,0.45,1,-22.596,8,56.364,2.09
Office Supplies,Marikina,Philippines,JW-159551,Joni Wasserman,APAC,7/17/2015,ID-2014-43403,Medium,OFF-SU-10002543,"Stiletto Scissors, Easy Grip",Southeast Asia,20648,Consumer,7/22/2015,Standard Class,National Capital,Supplies,2015,0.45,1,-29.5605,3,41.6295,4.36
Office Supplies,Manila,Philippines,AG-104951,Andrew Gjertsen,APAC,7/17/2015,IN-2014-72103,Medium,OFF-BI-10000698,"Wilson Jones Hole Reinforcements, Recycled",Southeast Asia,21523,Corporate,7/21/2015,Standard Class,National Capital,Binders,2015,0.15,1,4.8825,5,20.7825,2.58
Office Supplies,Manila,Philippines,NF-183851,Natalie Fritzler,APAC,7/22/2015,ID-2014-52349,Medium,OFF-BI-10000439,"Acco Hole Reinforcements, Economy",Southeast Asia,20907,Consumer,7/27/2015,Second Class,National Capital,Binders,2015,0.15,1,8.766,6,33.966,4.93
Technology,Manila,Philippines,NF-183851,Natalie Fritzler,APAC,7/22/2015,ID-2014-52349,Medium,TEC-PH-10001535,"Nokia Speaker Phone, Cordless",Southeast Asia,20906,Consumer,7/27/2015,Second Class,National Capital,Phones,2015,0.25,1,-20.16,4,378,39.99
Office Supplies,Baguio City,Philippines,BS-113801,Bill Stewart,APAC,7/23/2015,ID-2014-56220,Medium,OFF-BI-10000854,"Acco Binder Covers, Economy",Southeast Asia,29123,Corporate,7/29/2015,Standard Class,Cordillera,Binders,2015,0.15,1,-0.072,4,45.288,4.98
Office Supplies,Baguio City,Philippines,BS-113801,Bill Stewart,APAC,7/23/2015,ID-2014-56220,Medium,OFF-ST-10003121,"Rogers Box, Industrial",Southeast Asia,29124,Corporate,7/29/2015,Standard Class,Cordillera,Storage,2015,0.45,1,-45.495,6,80.685,5.15
Office Supplies,Manila,Philippines,JE-161651,Justin Ellison,APAC,7/25/2015,ID-2014-46518,High,OFF-ST-10002714,"Eldon Box, Industrial",Southeast Asia,24944,Corporate,7/30/2015,Standard Class,National Capital,Storage,2015,0.45,1,-1.812,4,23.628,3.15
Furniture,Bacolod City,Philippines,BM-115751,Brendan Murry,APAC,7/26/2015,IN-2014-13478,Medium,FUR-FU-10000628,"Rubbermaid Light Bulb, Black",Southeast Asia,27222,Corporate,7/30/2015,Second Class,Western Visayas,Furnishings,2015,0.25,1,10.71,3,42.39,0.45
Office Supplies,Bacolod City,Philippines,BM-115751,Brendan Murry,APAC,7/26/2015,IN-2014-13478,Medium,OFF-LA-10000506,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",Southeast Asia,27223,Corporate,7/30/2015,Second Class,Western Visayas,Labels,2015,0.45,1,-3.555,2,12.045,0.18
Office Supplies,Manila,Philippines,RB-196451,Robert Barroso,APAC,8/3/2015,ID-2014-62289,Medium,OFF-SU-10004696,"Acme Shears, Easy Grip",Southeast Asia,22557,Corporate,8/7/2015,Standard Class,National Capital,Supplies,2015,0.45,1,-54.189,3,85.041,4.07
Technology,Manila,Philippines,RB-196451,Robert Barroso,APAC,8/3/2015,ID-2014-62289,Medium,TEC-CO-10001654,"Hewlett Wireless Fax, Digital",Southeast Asia,22558,Corporate,8/7/2015,Standard Class,National Capital,Copiers,2015,0.35,1,68.3685,3,740.6685,13.01
Office Supplies,Manila,Philippines,NP-186851,Nora Pelletier,APAC,8/8/2015,ID-2014-65831,High,OFF-AP-10000653,"Cuisinart Blender, White",Southeast Asia,27403,Home Office,8/13/2015,Standard Class,National Capital,Appliances,2015,0.15,1,-7.1895,1,55.3605,4.74
Technology,San Jose del Monte,Philippines,RA-199151,Russell Applegate,APAC,8/11/2015,ID-2014-37579,Medium,TEC-AC-10003451,"Logitech Flash Drive, Ergonomic",Southeast Asia,24218,Consumer,8/16/2015,Second Class,Central Luzon,Accessories,2015,0.45,1,-0.588,2,31.152,1.58
Office Supplies,Caloocan,Philippines,HL-150401,Hunter Lopez,APAC,8/12/2015,ID-2014-70640,Medium,OFF-BI-10003806,"Avery Index Tab, Clear",Southeast Asia,28861,Consumer,8/16/2015,Standard Class,National Capital,Binders,2015,0.15,1,6.2415,3,16.1415,1.22
Technology,Caloocan,Philippines,HL-150401,Hunter Lopez,APAC,8/12/2015,ID-2014-70640,Medium,TEC-MA-10002827,"StarTech Printer, Red",Southeast Asia,28860,Consumer,8/16/2015,Standard Class,National Capital,Machines,2015,0.25,1,-159.66,3,569.97,45.98
Furniture,Manila,Philippines,LC-169601,Lindsay Castell,APAC,8/13/2015,ID-2014-60665,High,FUR-BO-10002204,"Bush Corner Shelving, Traditional",Southeast Asia,26771,Home Office,8/18/2015,Standard Class,National Capital,Bookcases,2015,0.35,1,122.7015,9,725.3415,64
Furniture,Manila,Philippines,LC-169601,Lindsay Castell,APAC,8/13/2015,ID-2014-60665,High,FUR-CH-10001832,"Novimex Rocking Chair, Red",Southeast Asia,26772,Home Office,8/18/2015,Standard Class,National Capital,Chairs,2015,0.25,1,-67.0725,3,295.7175,56.13
Office Supplies,Manila,Philippines,LC-169601,Lindsay Castell,APAC,8/13/2015,ID-2014-60665,High,OFF-EN-10000139,"Kraft Interoffice Envelope, Set of 50",Southeast Asia,26769,Home Office,8/18/2015,Standard Class,National Capital,Envelopes,2015,0.45,1,-47.016,4,103.224,15.12
Technology,Manila,Philippines,LC-169601,Lindsay Castell,APAC,8/13/2015,ID-2014-60665,High,TEC-MA-10002874,"Epson Receipt Printer, Wireless",Southeast Asia,26770,Home Office,8/18/2015,Standard Class,National Capital,Machines,2015,0.25,1,-10.5975,9,789.9525,77.14
Office Supplies,Manila,Philippines,HA-149051,Helen Abelman,APAC,8/14/2015,IN-2014-24650,High,OFF-BI-10004440,"Cardinal Binder, Economy",Southeast Asia,25785,Consumer,8/16/2015,First Class,National Capital,Binders,2015,0.15,1,3.6765,3,35.2665,3.21
Furniture,Manila,Philippines,BD-116201,Brian DeCherney,APAC,8/16/2015,ID-2014-45083,Medium,FUR-TA-10001113,"Barricks Training Table, Fully Assembled",Southeast Asia,28716,Consumer,8/19/2015,Second Class,National Capital,Tables,2015,0.55,1,-143.9175,5,719.4825,61.48
Office Supplies,Manila,Philippines,BD-116201,Brian DeCherney,APAC,8/16/2015,ID-2014-45083,Medium,OFF-FA-10004523,"OIC Thumb Tacks, Bulk Pack",Southeast Asia,28718,Consumer,8/19/2015,Second Class,National Capital,Fasteners,2015,0.45,1,-12.7575,5,38.6925,2.79
Office Supplies,Manila,Philippines,BD-116201,Brian DeCherney,APAC,8/16/2015,ID-2014-45083,Medium,OFF-PA-10000357,"Eaton Memo Slips, Recycled",Southeast Asia,28717,Consumer,8/19/2015,Second Class,National Capital,Paper,2015,0.45,1,2.0025,3,22.5225,1.25
Office Supplies,Makati,Philippines,HM-149801,Henry MacAllister,APAC,8/18/2015,ID-2014-18644,Medium,OFF-BI-10001659,"Cardinal Index Tab, Clear",Southeast Asia,29871,Consumer,8/22/2015,Standard Class,National Capital,Binders,2015,0.15,1,1.005,5,30.855,0.81
Office Supplies,Makati,Philippines,HM-149801,Henry MacAllister,APAC,8/18/2015,ID-2014-18644,Medium,OFF-PA-10004268,"SanDisk Note Cards, 8.5 x 11",Southeast Asia,29870,Consumer,8/22/2015,Standard Class,National Capital,Paper,2015,0.45,1,-56.5425,5,81.7575,2.17
Office Supplies,Valenzuela,Philippines,AA-104801,Andrew Allen,APAC,8/28/2015,ID-2014-31440,High,OFF-EN-10002434,"Kraft Manila Envelope, Recycled",Southeast Asia,29777,Consumer,9/1/2015,Standard Class,National Capital,Envelopes,2015,0.45,1,-7.101,2,27.819,2.66
Office Supplies,Manila,Philippines,FH-143651,Fred Hopkins,APAC,8/29/2015,ID-2014-16474,Medium,OFF-AP-10001305,"Breville Microwave, White",Southeast Asia,21876,Corporate,9/3/2015,Standard Class,National Capital,Appliances,2015,0.15,1,314.8125,5,1274.3625,113.16
Office Supplies,Manila,Philippines,FH-143651,Fred Hopkins,APAC,8/29/2015,ID-2014-16474,Medium,OFF-LA-10002139,"Novimex Color Coded Labels, Alphabetical",Southeast Asia,21875,Corporate,9/3/2015,Standard Class,National Capital,Labels,2015,0.45,1,-9.954,3,20.196,1.23
Office Supplies,Manila,Philippines,CS-119501,Carlos Soltero,APAC,9/1/2015,ID-2014-28066,Medium,OFF-AR-10002727,"Stanley Pencil Sharpener, Fluorescent",Southeast Asia,26256,Consumer,9/5/2015,Standard Class,National Capital,Art,2015,0.45,1,-8.442,2,27.258,2.33
Office Supplies,Manila,Philippines,CS-119501,Carlos Soltero,APAC,9/1/2015,ID-2014-28066,Medium,OFF-ST-10003203,"Eldon Lockers, Wire Frame",Southeast Asia,26257,Consumer,9/5/2015,Standard Class,National Capital,Storage,2015,0.45,1,-23.706,6,650.034,31.76
Furniture,Manila,Philippines,RF-193451,Randy Ferguson,APAC,9/2/2015,ID-2014-10160,Critical,FUR-CH-10002872,"SAFCO Executive Leather Armchair, Adjustable",Southeast Asia,28880,Corporate,9/4/2015,Second Class,National Capital,Chairs,2015,0.25,1,-167.04,2,695.88,59.77
Furniture,Manila,Philippines,EM-142001,Evan Minnotte,APAC,9/3/2015,IN-2014-77059,Medium,FUR-CH-10002250,"Office Star Executive Leather Armchair, Black",Southeast Asia,27243,Home Office,9/6/2015,Second Class,National Capital,Chairs,2015,0.25,1,822.66,8,2804.58,171.36
Furniture,Pasig,Philippines,AG-109001,Arthur Gainer,APAC,9/5/2015,ID-2014-64025,Medium,FUR-CH-10004065,"SAFCO Bag Chairs, Adjustable",Southeast Asia,20824,Consumer,9/11/2015,Standard Class,National Capital,Chairs,2015,0.25,1,-14.1075,3,116.8425,10.5
Technology,Manila,Philippines,RE-194051,Ricardo Emerson,APAC,9/5/2015,ID-2014-15515,Medium,TEC-PH-10001884,"Nokia Office Telephone, Full Size",Southeast Asia,27224,Consumer,9/10/2015,Standard Class,National Capital,Phones,2015,0.25,1,-41.895,3,149.445,8.21
Furniture,Manila,Philippines,KM-167201,Kunst Miller,APAC,9/8/2015,ID-2014-27765,Medium,FUR-BO-10002204,"Bush Classic Bookcase, Pine",Southeast Asia,29277,Consumer,9/11/2015,First Class,National Capital,Bookcases,2015,0.35,1,198.636,8,2152.956,309.11
Office Supplies,Manila,Philippines,KM-167201,Kunst Miller,APAC,9/8/2015,ID-2014-27765,Medium,OFF-AR-10003613,"Sanford Canvas, Easy-Erase",Southeast Asia,29279,Consumer,9/11/2015,First Class,National Capital,Art,2015,0.45,1,-30.582,4,111.738,14.29
Office Supplies,Manila,Philippines,KM-167201,Kunst Miller,APAC,9/8/2015,ID-2014-27765,Medium,OFF-BI-10002919,"Acco Binder Covers, Durable",Southeast Asia,29278,Consumer,9/11/2015,First Class,National Capital,Binders,2015,0.15,1,15.804,12,151.164,29.01
Technology,Manila,Philippines,KM-167201,Kunst Miller,APAC,9/8/2015,ID-2014-27765,Medium,TEC-AC-10001703,"Memorex Keyboard, USB",Southeast Asia,29276,Consumer,9/11/2015,First Class,National Capital,Accessories,2015,0.45,1,-108.87,4,157.41,25.36
Technology,Manila,Philippines,CA-119651,Carol Adams,APAC,9/9/2015,IN-2014-51033,Medium,TEC-MA-10000572,"Epson Card Printer, Red",Southeast Asia,22346,Corporate,9/14/2015,Standard Class,National Capital,Machines,2015,0.25,1,91.875,5,626.625,54.85
Furniture,San Jose del Monte,Philippines,DD-135701,Dorothy Dickinson,APAC,9/12/2015,ID-2014-46714,Medium,FUR-CH-10002626,"Hon Steel Folding Chair, Adjustable",Southeast Asia,26966,Consumer,9/18/2015,Standard Class,Central Luzon,Chairs,2015,0.25,1,140.8575,7,440.5275,38.09
